x, y
-7.626675605773926, -28.8724422454834
-15.397390365600586, -28.936220169067383
-5.503443717956543, -23.674415588378906
-16.132362365722656, -31.39987564086914
-24.14259910583496, -45.24654769897461
-5.336495399475098, -17.743263244628906
-10.728801727294922, -15.019113540649414
-8.976613998413086, -38.264373779296875
-18.717700958251953, -36.508033752441406
-0.2468852549791336, -4.076148509979248
-11.39479923248291, -37.74420928955078
-16.819440841674805, -27.039159774780273
-14.121441841125488, -30.414445877075195
-3.5987656116485596, -16.79631805419922
-6.009957313537598, -44.66032409667969
-26.839859008789062, -44.200679779052734
-13.999526023864746, -38.582637786865234
-9.83237075805664, -27.84542465209961
-11.99272346496582, -29.599163055419922
-20.160579681396484, -41.35307312011719
-14.2210111618042, -30.25276756286621
-12.90025520324707, -32.641014099121094
-14.775903701782227, -35.04036331176758
-7.553271770477295, -29.233739852905273
-7.765830039978027, -28.428180694580078
-14.363590240478516, -16.92783546447754
-9.049993515014648, -15.737005233764648
-14.934650421142578, -32.30645751953125
-9.851446151733398, -16.248445510864258
-19.055145263671875, -36.80713653564453
-9.61426067352295, -26.798696517944336
-9.726237297058105, -22.688371658325195
-11.390644073486328, -33.78793716430664
-10.298667907714844, -31.354351043701172
-10.348371505737305, -25.032915115356445
-27.43900489807129, -44.25409698486328
-18.05706214904785, -31.199405670166016
-18.08736228942871, -37.051151275634766
-20.39608383178711, -30.896194458007812
-7.80776834487915, -28.839828491210938
-11.643285751342773, -29.753442764282227
-7.025218963623047, -29.18804931640625
-12.152593612670898, -28.993980407714844
-17.54094886779785, -16.082387924194336
-12.90268325805664, -28.96000862121582
-25.238868713378906, -48.08058166503906
-9.84773063659668, -20.77532958984375
-6.2906060218811035, -26.441913604736328
-25.277259826660156, -28.92264175415039
-11.926063537597656, -29.46038818359375
-10.173551559448242, -20.923166275024414
-5.93309211730957, -23.98981475830078
-7.602005481719971, -28.3968448638916
-6.358150959014893, -20.243879318237305
-17.654802322387695, -30.491500854492188
-6.482325553894043, -23.768861770629883
-6.720907688140869, -25.801212310791016
-13.299385070800781, -16.311233520507812
-11.49514389038086, -30.07389259338379
-13.653329849243164, -37.2050666809082
-9.63277816772461, -4.980842590332031
-14.63508415222168, -34.35362243652344
-28.749858856201172, -43.68252944946289
-15.003402709960938, -32.329734802246094
-4.493770122528076, -12.304694175720215
-20.672157287597656, -38.455169677734375
-9.238248825073242, -34.493553161621094
-10.602005004882812, -30.126235961914062
-3.2002551555633545, -7.925185203552246
-6.907265663146973, -26.88264274597168
-19.625751495361328, -34.992835998535156
-6.9941864013671875, -25.395727157592773
-18.415735244750977, -37.35093307495117
-16.856748580932617, -35.458744049072266
-13.531200408935547, -28.843441009521484
-16.932483673095703, -29.00803565979004
-10.623981475830078, -10.212823867797852
-13.923885345458984, -37.169986724853516
-18.15402603149414, -37.26908493041992
-19.305410385131836, -34.4383430480957
-13.993709564208984, -29.118724822998047
-9.463119506835938, -22.538909912109375
-16.799537658691406, -33.570587158203125
-16.822418212890625, -35.04916000366211
-14.334896087646484, -30.543373107910156
-7.074699401855469, -24.96746253967285
-9.754966735839844, -20.810514450073242
-13.918317794799805, -34.191123962402344
-7.2336344718933105, -24.915264129638672
-7.649550437927246, -29.232563018798828
-8.341710090637207, -33.99248123168945
-10.541821479797363, -28.031953811645508
-7.08204460144043, -25.03351593017578
-11.169151306152344, -29.2667236328125
-12.463613510131836, -31.465909957885742
-9.140105247497559, -17.01496696472168
-7.960085868835449, -28.94368553161621
-15.752251625061035, -28.31421661376953
-8.003207206726074, -24.283061981201172
-8.854934692382812, -28.10625648498535
-19.458406448364258, -41.987640380859375
-5.436797618865967, -5.450422763824463
-7.063821315765381, -25.788623809814453
-7.8742780685424805, -29.191059112548828
-11.178335189819336, -29.95036506652832
-11.979263305664062, -38.09633255004883
-12.847663879394531, -38.45417022705078
-15.425861358642578, -17.099491119384766
-4.91469144821167, -23.854490280151367
-9.712453842163086, -21.032426834106445
-9.483952522277832, -29.650968551635742
-6.622622489929199, -25.266374588012695
-16.756633758544922, -33.952491760253906
-6.903780460357666, -24.288429260253906
-9.957870483398438, -27.567138671875
-10.202475547790527, -25.715320587158203
-6.51814603805542, -28.03068733215332
-13.668233871459961, -25.54220962524414
-11.633069038391113, -18.831439971923828
-7.609732151031494, -28.757862091064453
-13.451714515686035, -27.225284576416016
-9.052254676818848, -31.264480590820312
-9.078999519348145, -33.512290954589844
-4.826165676116943, -27.78754425048828
-7.276432037353516, -6.70686149597168
-19.20250701904297, -36.68757247924805
-18.911865234375, -30.005647659301758
-30.876262664794922, -46.16969299316406
-16.02947425842285, -22.52774429321289
-18.422861099243164, -30.91036605834961
-5.5858941078186035, -23.883567810058594
-16.173612594604492, -16.586763381958008
-9.31255054473877, -28.738298416137695
-11.713032722473145, -25.125207901000977
-9.711383819580078, -27.599510192871094
-7.26923131942749, -28.612407684326172
-7.124665260314941, -25.346603393554688
-6.844137191772461, -23.925195693969727
-12.219172477722168, -29.40719985961914
-8.968892097473145, -23.32232093811035
-10.773978233337402, -11.54513168334961
-16.088403701782227, -33.38055419921875
-20.673187255859375, -32.776771545410156
-9.62968921661377, -24.049610137939453
-7.426556587219238, -34.986000061035156
-16.067806243896484, -31.445762634277344
-6.959776878356934, -25.177433013916016
-14.959101676940918, -28.46925163269043
-5.840440273284912, -21.217178344726562
-7.1727190017700195, -25.039817810058594
-10.843935012817383, -23.10997200012207
-14.453553199768066, -30.575267791748047
-27.93942642211914, -43.903358459472656
-6.4737372398376465, -26.32830238342285
-11.103409767150879, -22.191865921020508
-10.625781059265137, -24.58470344543457
-7.010404586791992, -24.944929122924805
-7.042039394378662, -25.17125129699707
-10.144782066345215, -24.358646392822266
-17.821523666381836, -45.54411315917969
-12.342686653137207, -27.97561264038086
-3.987088918685913, -17.680877685546875
-6.9719367027282715, -25.131668090820312
-10.310874938964844, -35.51286315917969
-12.340166091918945, -33.36136245727539
-13.191774368286133, -13.654450416564941
-4.24537992477417, -19.595212936401367
-19.38939666748047, -49.99077606201172
-17.97967529296875, -37.09339141845703
-9.593963623046875, -19.763595581054688
-7.111227989196777, -25.08580780029297
-13.524726867675781, -26.21856689453125
-7.056083679199219, -25.132003784179688
-33.847984313964844, -43.625953674316406
-14.316545486450195, -30.29010772705078
-13.280418395996094, -16.55868148803711
-18.777557373046875, -29.65948486328125
-11.22465705871582, -29.697376251220703
-17.375869750976562, -18.646873474121094
-17.572681427001953, -38.75567626953125
-17.233064651489258, -24.87623405456543
-13.42378044128418, -27.058576583862305
-7.0223565101623535, -25.281463623046875
-11.065591812133789, -21.733352661132812
-21.901935577392578, -38.58279800415039
-13.715107917785645, -23.686878204345703
-9.762837409973145, -21.002090454101562
-7.778115272521973, -28.795310974121094
-15.245951652526855, -28.910598754882812
-8.55621337890625, -13.28818416595459
-4.247860908508301, -19.475072860717773
-9.080452919006348, -26.054126739501953
-6.9691162109375, -25.245893478393555
-15.879219055175781, -33.302467346191406
-14.328920364379883, -20.370956420898438
-19.467130661010742, -40.30132293701172
-8.759268760681152, -32.60472869873047
-6.602606773376465, -23.353498458862305
-14.038724899291992, -26.596635818481445
-14.812141418457031, -32.69682693481445
-10.298707962036133, -26.58582878112793
-7.869424819946289, -29.157657623291016
-7.789480209350586, -29.08214569091797
-10.46508502960205, -23.406295776367188
-10.628100395202637, -17.04014778137207
-8.40855598449707, -23.94548225402832
-16.8375244140625, -28.38252830505371
-16.758211135864258, -36.732208251953125
-10.444242477416992, -29.065126419067383
-12.610621452331543, -26.51050567626953
-8.714485168457031, -31.776124954223633
-3.097698926925659, -18.951946258544922
-13.855958938598633, -25.664642333984375
-6.687727451324463, -6.162111282348633
-12.448606491088867, -29.661043167114258
-8.073630332946777, -28.97262954711914
-13.257134437561035, -28.148033142089844
-12.2716064453125, -13.343819618225098
-15.067148208618164, -32.557884216308594
-7.77942419052124, -29.487667083740234
-31.809476852416992, -35.391231536865234
-7.836458206176758, -28.995656967163086
-7.123409748077393, -25.356002807617188
-15.209959983825684, -30.643959045410156
-8.454851150512695, -4.848283290863037
-17.939165115356445, -30.631607055664062
-16.133560180664062, -28.151084899902344
-6.681234359741211, -23.916358947753906
-33.0543212890625, -43.50267791748047
-7.097244739532471, -25.297273635864258
-11.959407806396484, -22.258407592773438
-10.475666046142578, -29.218124389648438
-8.416756629943848, -13.36355972290039
-13.948104858398438, -32.24616622924805
-7.465874195098877, -16.56559944152832
-15.216769218444824, -32.23484802246094
-14.07249641418457, -26.019081115722656
-7.57511043548584, -27.80062484741211
-9.36480712890625, -28.55605125427246
-17.573806762695312, -33.76491928100586
-23.374879837036133, -40.1824951171875
-9.280508995056152, -32.036285400390625
-9.77853012084961, -10.090286254882812
-24.977890014648438, -35.49981689453125
-26.760448455810547, -44.55973434448242
-7.122011184692383, -25.506067276000977
-14.021562576293945, -32.09088134765625
-14.3234281539917, -29.398038864135742
-8.6359281539917, -23.90680503845215
-7.1377787590026855, -25.182891845703125
-4.746602535247803, -11.737101554870605
-17.04486846923828, -26.155298233032227
-6.4963860511779785, -28.513944625854492
-17.838302612304688, -38.69374084472656
-7.863440990447998, -24.199188232421875
-6.548891067504883, -20.36363410949707
-22.2562313079834, -31.385902404785156
-11.748756408691406, -49.845191955566406
-13.412864685058594, -27.07280158996582
-14.359992027282715, -29.075841903686523
-10.579519271850586, -15.231351852416992
-7.644913673400879, -29.23580551147461
-9.856666564941406, -27.67465591430664
-13.676822662353516, -31.094934463500977
-9.15013599395752, -33.79370880126953
-8.789205551147461, -31.405601501464844
-6.756930351257324, -26.314245223999023
-15.363621711730957, -23.732147216796875
-5.260710716247559, -42.08743667602539
-9.386603355407715, -24.212358474731445
-6.40196418762207, -26.901281356811523
-7.551706790924072, -28.977357864379883
-5.774489402770996, -16.84368896484375
-9.387822151184082, -31.123153686523438
-12.044178009033203, -14.77166748046875
-8.668184280395508, -19.80215072631836
-4.429360866546631, -18.389808654785156
-12.319662094116211, -27.79340362548828
-4.196584701538086, -19.565587997436523
-18.367942810058594, -36.804588317871094
-9.500823974609375, -22.55622100830078
-3.9274742603302, -17.68760108947754
-15.019620895385742, -33.50748825073242
-12.53956413269043, -34.14127731323242
-9.091443061828613, -31.92459487915039
-4.121529579162598, -27.621917724609375
-10.465547561645508, -32.82019805908203
-6.496152877807617, -25.460336685180664
-7.518320083618164, -9.048171997070312
-6.991804599761963, -24.982954025268555
-12.800214767456055, -26.120708465576172
-29.05289649963379, -42.9239501953125
-0.2495497763156891, -4.380092620849609
-5.712625026702881, -21.68030548095703
-18.24489974975586, -35.0352668762207
-7.073758602142334, -25.048452377319336
-14.727545738220215, -32.39281463623047
-11.018896102905273, -31.421661376953125
-9.26688003540039, -38.499000549316406
-17.044235229492188, -34.22610855102539
-7.754220008850098, -29.206871032714844
-10.612390518188477, -29.040056228637695
-6.990726470947266, -22.401744842529297
-6.976740837097168, -24.034439086914062
-13.630573272705078, -29.2420711517334
-6.9492058753967285, -24.94474220275879
-22.54965591430664, -48.43532180786133
-16.47579574584961, -30.673477172851562
-16.513145446777344, -23.13652801513672
-7.138991355895996, -25.191112518310547
-14.203679084777832, -20.614044189453125
-7.6742424964904785, -29.2656307220459
-18.039968490600586, -42.16054153442383
-11.432172775268555, -30.077505111694336
-6.683178901672363, -23.020179748535156
-13.135150909423828, -33.454246520996094
-6.72887659072876, -14.741472244262695
-15.275919914245605, -20.685131072998047
-11.775257110595703, -25.297086715698242
-13.945091247558594, -38.76709747314453
-8.266556739807129, -20.68356704711914
-16.411130905151367, -35.3135871887207
-17.448505401611328, -29.66803741455078
-10.455780982971191, -21.45947265625
-8.4497652053833, -33.805076599121094
-10.622848510742188, -14.948644638061523
-3.8787333965301514, -17.491226196289062
-15.951092720031738, -35.59467697143555
-9.110512733459473, -30.23137092590332
-9.515912055969238, -16.691938400268555
-17.97687530517578, -29.432958602905273
-17.763690948486328, -12.096182823181152
-10.699453353881836, -28.780597686767578
-9.188395500183105, -20.442794799804688
-6.364596366882324, -24.447559356689453
-7.156655311584473, -22.400285720825195
-4.131106376647949, -17.392932891845703
-13.595002174377441, -32.19573974609375
-7.065710067749023, -22.793142318725586
-9.752069473266602, -28.09089469909668
-15.857789993286133, -33.32008361816406
-6.8999152183532715, -25.243850708007812
-14.539434432983398, -40.49648666381836
-14.400531768798828, -36.498321533203125
-12.03708553314209, -31.031169891357422
-6.560555934906006, -27.833398818969727
-24.05522918701172, -44.02351379394531
-14.94284725189209, -22.830215454101562
-9.068502426147461, -20.61667823791504
-16.603321075439453, -35.9056396484375
-7.704463958740234, -8.2404146194458
-12.130302429199219, -26.71935272216797
-6.546274185180664, -19.34524154663086
-15.06096076965332, -26.15102767944336
-7.075699329376221, -25.329734802246094
-6.970330238342285, -25.08208656311035
-18.971593856811523, -17.721420288085938
-12.868650436401367, -26.127071380615234
-6.797825336456299, -25.20526695251465
-10.492895126342773, -21.251161575317383
-21.754037857055664, -38.04087448120117
-11.413605690002441, -23.15603256225586
-15.627854347229004, -40.509071350097656
-8.93232536315918, -23.11168670654297
-9.455876350402832, -9.132294654846191
-15.75814437866211, -29.723102569580078
-11.273405075073242, -25.880329132080078
-5.468291282653809, -25.59653091430664
-14.103217124938965, -28.73931884765625
-9.87625503540039, -28.08460235595703
-6.7920942306518555, -24.550901412963867
-6.65324592590332, -24.985069274902344
-16.34290885925293, -31.94490623474121
-6.948497772216797, -19.2880802154541
-4.078876972198486, -19.541807174682617
-6.93231725692749, -25.4923095703125
-11.304418563842773, -30.40271759033203
-11.451776504516602, -30.94524383544922
-14.32689094543457, -30.423295974731445
-11.404727935791016, -28.802894592285156
-18.096010208129883, -31.007091522216797
-5.8917036056518555, -23.994640350341797
-7.504293441772461, -19.678701400756836
-13.079205513000488, -25.162765502929688
-7.667930603027344, -28.798076629638672
-18.494247436523438, -27.734127044677734
-16.295042037963867, -37.9453125
-28.037487030029297, -41.13750457763672
-7.720808982849121, -29.00766372680664
-10.728764533996582, -29.359756469726562
-29.04962730407715, -41.439029693603516
-25.115386962890625, -37.22407150268555
-7.029204845428467, -29.122203826904297
-8.746795654296875, -22.928321838378906
-9.757879257202148, -29.80474090576172
-7.736678123474121, -28.557308197021484
-24.257198333740234, -45.75676727294922
-14.759586334228516, -30.283737182617188
-25.940975189208984, -42.014923095703125
-14.702681541442871, -34.1890983581543
-9.10824203491211, -27.817340850830078
-5.997786521911621, -24.622974395751953
-7.914620399475098, -13.123600959777832
-9.895387649536133, -25.601484298706055
-14.882730484008789, -32.20209884643555
-7.8741607666015625, -24.933433532714844
-15.449783325195312, -32.191856384277344
-11.283315658569336, -15.439209938049316
-6.339345455169678, -20.309906005859375
-21.780797958374023, -35.53767395019531
-23.06285858154297, -43.64872360229492
-16.81679916381836, -34.033843994140625
-5.611710548400879, -10.961212158203125
-17.93035125732422, -33.01972198486328
-7.116768836975098, -25.133394241333008
-9.953836441040039, -27.763200759887695
-11.206958770751953, -28.84016227722168
-9.07371711730957, -25.660425186157227
-25.71916389465332, -42.01178741455078
-18.81473159790039, -37.57674789428711
-9.940140724182129, -27.39244270324707
-10.93095874786377, -30.72999382019043
-27.158267974853516, -42.64677810668945
-10.18041706085205, -20.298912048339844
-11.288976669311523, -28.714126586914062
-15.586738586425781, -33.06895065307617
-6.473833084106445, -25.26911163330078
-11.895421028137207, -28.916112899780273
-7.579750061035156, -7.195384502410889
-7.627577781677246, -28.595361709594727
-23.619979858398438, -29.01756477355957
-11.166694641113281, -21.407011032104492
-10.33071231842041, -29.63150978088379
-14.78131103515625, -32.068870544433594
-7.005022048950195, -25.286619186401367
-8.629450798034668, -32.85678482055664
-11.65157413482666, -31.175689697265625
-14.642995834350586, -35.39409637451172
-15.04265022277832, -33.016746520996094
-13.409643173217773, -30.72684669494629
-8.133943557739258, -26.933713912963867
-6.091980934143066, -27.649736404418945
-19.513839721679688, -37.448760986328125
-11.09804916381836, -29.282100677490234
-7.58276891708374, -16.25676727294922
-13.637880325317383, -30.243375778198242
-5.02337646484375, -24.201080322265625
-7.392691612243652, -19.41887855529785
-16.562808990478516, -34.101585388183594
-14.821173667907715, -34.9765510559082
-7.5569562911987305, -29.212215423583984
-10.118011474609375, -32.14504623413086
-9.169723510742188, -24.645160675048828
