x, y
-10.561094284057617, -9.141364097595215
-8.357902526855469, -7.0153398513793945
-7.664957046508789, -7.51910400390625
-10.082412719726562, -11.274986267089844
-7.028594493865967, -7.541176795959473
-9.782675743103027, -9.674461364746094
-12.178253173828125, -11.064496040344238
-2.473932981491089, -1.4498658180236816
-10.324907302856445, -9.623815536499023
-0.67280113697052, -0.8923966288566589
-10.7138671875, -10.953662872314453
-4.086254596710205, -3.692638397216797
-9.282695770263672, -10.14509391784668
-5.656065940856934, -4.840442657470703
-14.084012031555176, -12.02957820892334
-3.3188090324401855, -2.851522207260132
-12.316844940185547, -12.310822486877441
-10.799570083618164, -10.25967788696289
-12.5325345993042, -12.172220230102539
-12.204852104187012, -10.525079727172852
-10.617599487304688, -10.79863166809082
-11.541769981384277, -11.462024688720703
-16.330989837646484, -15.780523300170898
-19.038368225097656, -18.424415588378906
-14.057506561279297, -11.824260711669922
-15.97630500793457, -15.312204360961914
-5.340698719024658, -5.76713752746582
-17.279415130615234, -13.537628173828125
-16.358448028564453, -17.048946380615234
-6.6648030281066895, -6.947453498840332
-15.192450523376465, -13.741135597229004
-13.271871566772461, -11.762063980102539
-13.790417671203613, -12.227227210998535
-4.396217346191406, -4.4509196281433105
-3.8749775886535645, -3.453453540802002
-3.3601229190826416, -4.783535957336426
-9.686716079711914, -9.833647727966309
-3.9919261932373047, -3.744553327560425
-5.602073669433594, -4.867411136627197
-8.067395210266113, -8.605368614196777
-15.551607131958008, -15.129562377929688
-13.085990905761719, -13.184396743774414
-5.571591377258301, -5.423989295959473
-4.374658584594727, -4.129286289215088
-10.3871431350708, -10.602848052978516
-6.414814472198486, -6.237153053283691
-5.502335071563721, -5.895325183868408
-8.839518547058105, -7.736550331115723
-6.42357873916626, -6.52460241317749
-6.88166618347168, -5.493466377258301
-9.301450729370117, -8.924776077270508
-17.984704971313477, -18.056434631347656
-12.040933609008789, -11.86422061920166
-2.717332124710083, -2.597817897796631
-11.834077835083008, -11.71030044555664
-17.715068817138672, -17.224048614501953
-10.031349182128906, -9.728633880615234
-6.345676422119141, -7.16642951965332
-11.328948974609375, -11.102009773254395
-3.6246261596679688, -4.033936023712158
-10.943840980529785, -11.157591819763184
-9.203568458557129, -10.153512001037598
-9.082253456115723, -7.311530113220215
-15.450687408447266, -13.801918029785156
-17.417179107666016, -16.67961311340332
-4.525612831115723, -4.32692813873291
-11.537405967712402, -11.108877182006836
-2.12619686126709, -1.5966997146606445
-6.49068546295166, -6.9994401931762695
-5.869693756103516, -6.0371551513671875
-6.2487688064575195, -7.500792503356934
-11.224994659423828, -12.671163558959961
-6.908619403839111, -6.745783805847168
-9.03098201751709, -9.067209243774414
-1.3710442781448364, -1.1822750568389893
-9.998167037963867, -10.743139266967773
-6.354616165161133, -6.53751277923584
-8.534662246704102, -8.753726959228516
-9.752144813537598, -10.832098007202148
-11.37392520904541, -10.177633285522461
-10.103401184082031, -9.286277770996094
-20.969118118286133, -17.946273803710938
-10.662800788879395, -10.90407943725586
-6.12272310256958, -6.033228874206543
-16.863956451416016, -16.903661727905273
-10.638283729553223, -9.105093955993652
-6.292734146118164, -7.493253707885742
-20.950340270996094, -20.392688751220703
-2.570797920227051, -2.445235013961792
-10.65329647064209, -9.855254173278809
-7.71791934967041, -8.472284317016602
-7.932646751403809, -8.156322479248047
-6.2615814208984375, -6.963675498962402
-2.277312755584717, -1.5141774415969849
-1.1992305517196655, -0.5339753031730652
-5.891810417175293, -5.365115165710449
-4.364497184753418, -5.579082012176514
-6.8975443840026855, -6.759260177612305
-3.9044618606567383, -3.9067749977111816
-6.0409746170043945, -4.93726921081543
-4.155788421630859, -4.208497524261475
-0.23823508620262146, -0.33333849906921387
-8.758670806884766, -9.427447319030762
-16.345407485961914, -12.545490264892578
-10.0327730178833, -10.37452507019043
-7.599525451660156, -5.120243072509766
-6.0452046394348145, -5.158876895904541
-12.603046417236328, -12.425989151000977
-9.085114479064941, -9.217967987060547
-11.589536666870117, -11.734773635864258
-8.464290618896484, -8.610126495361328
-6.485317230224609, -5.740440845489502
-7.663518905639648, -7.490664482116699
-10.423377990722656, -10.809781074523926
-10.929512977600098, -14.387530326843262
-9.618739128112793, -10.515301704406738
-4.7407941818237305, -5.207686424255371
-6.682976722717285, -6.519445419311523
-1.2349470853805542, -0.9513172507286072
-6.609760284423828, -9.734681129455566
-9.404428482055664, -9.88615608215332
-3.6537344455718994, -3.474621057510376
-6.26894474029541, -8.714239120483398
-15.764592170715332, -16.05799674987793
-6.0522780418396, -5.271001815795898
-4.913471221923828, -5.009791374206543
-18.62813949584961, -18.034015655517578
-6.709924697875977, -6.743055820465088
-6.974820613861084, -6.260647773742676
-11.440699577331543, -11.372468948364258
-10.061254501342773, -8.629230499267578
-12.920491218566895, -11.248662948608398
-16.009504318237305, -15.638301849365234
-2.881802797317505, -2.1755964756011963
-9.778814315795898, -8.382316589355469
-8.085943222045898, -8.507575988769531
-1.75775945186615, -1.7437502145767212
-6.909032821655273, -7.419947624206543
-10.395360946655273, -10.575042724609375
-7.351449489593506, -8.193267822265625
-4.352675914764404, -2.482205867767334
-7.826425552368164, -6.536589622497559
-10.736797332763672, -12.060164451599121
-11.888223648071289, -10.257951736450195
-16.07430648803711, -17.126001358032227
-7.515847682952881, -6.693448066711426
-8.342779159545898, -8.867532730102539
-7.381152629852295, -6.998906135559082
-15.035562515258789, -15.11619758605957
-8.785590171813965, -9.092485427856445
-3.354379892349243, -2.8304989337921143
-15.71405029296875, -14.966208457946777
-5.853619575500488, -5.66667366027832
-18.2443790435791, -17.675533294677734
-3.7177016735076904, -4.012053966522217
-9.734819412231445, -10.950658798217773
-13.828310012817383, -12.055438041687012
-4.60411262512207, -5.025916576385498
-11.860864639282227, -10.609134674072266
-3.802412986755371, -3.8744776248931885
-4.840006351470947, -4.572474479675293
-4.432204723358154, -6.209445476531982
-3.899885654449463, -4.2859930992126465
-5.391726016998291, -5.838107585906982
-3.8407278060913086, -2.921988010406494
-13.875917434692383, -12.594364166259766
-5.450170516967773, -5.024876594543457
-12.025667190551758, -12.323811531066895
-7.99063777923584, -5.5276899337768555
-9.383609771728516, -9.345067024230957
-3.71382737159729, -3.8940765857696533
-1.0085159540176392, -0.832699716091156
-5.099956512451172, -4.819356918334961
-6.39539098739624, -6.1283278465271
-8.691962242126465, -8.482718467712402
-11.121847152709961, -12.043042182922363
-13.736536026000977, -11.635917663574219
-9.928669929504395, -10.313142776489258
-20.788105010986328, -19.388160705566406
-8.21687126159668, -8.734922409057617
-3.2292752265930176, -2.958465099334717
-5.729960918426514, -4.611806869506836
-4.522492408752441, -4.46729040145874
-4.592555522918701, -4.107889175415039
-9.518386840820312, -10.643640518188477
-2.6197409629821777, -3.654289722442627
-5.033935546875, -6.005133152008057
-12.898490905761719, -11.47634506225586
-8.059913635253906, -6.078090190887451
-6.4571533203125, -6.74514627456665
-8.521464347839355, -8.55477237701416
-2.228888511657715, -2.430685520172119
-0.16341319680213928, -0.1003861054778099
-6.771144390106201, -6.522758960723877
-9.213862419128418, -8.475906372070312
-7.509068012237549, -7.456666946411133
-15.322519302368164, -15.955641746520996
-7.817529201507568, -7.8240509033203125
-4.255119800567627, -4.28276252746582
-15.007223129272461, -13.985823631286621
-12.059989929199219, -12.01231575012207
-12.557123184204102, -12.453003883361816
-10.321134567260742, -11.551097869873047
-11.225460052490234, -11.42725658416748
-16.504436492919922, -14.60136604309082
-7.089104175567627, -7.767481803894043
-4.910501480102539, -5.572750091552734
-1.0255982875823975, -1.2337329387664795
-15.603721618652344, -15.513120651245117
-12.712947845458984, -13.564502716064453
-12.461268424987793, -16.289121627807617
-3.179309606552124, -2.355419635772705
-10.037145614624023, -9.602546691894531
-8.814657211303711, -8.490043640136719
-1.7258886098861694, -1.295996904373169
-0.3488265573978424, -0.454617440700531
-13.076505661010742, -13.34842586517334
-14.397974967956543, -13.482851028442383
-8.30801010131836, -7.934442520141602
-10.345315933227539, -10.113734245300293
-11.339900016784668, -10.096498489379883
-10.952981948852539, -9.114891052246094
-9.842965126037598, -9.202125549316406
-7.528345108032227, -8.428011894226074
-9.252161979675293, -8.512704849243164
-4.696014881134033, -4.494399547576904
-10.409732818603516, -8.636521339416504
-9.702276229858398, -8.448068618774414
-11.488513946533203, -10.702619552612305
-10.948742866516113, -10.866613388061523
-2.9387893676757812, -3.331439733505249
-4.499195098876953, -4.463214874267578
-17.484745025634766, -15.137676239013672
-6.795229911804199, -7.186291217803955
-14.987095832824707, -14.784575462341309
-9.007123947143555, -7.540129661560059
-6.85286808013916, -6.0421552658081055
-4.290739059448242, -4.2558417320251465
-1.028388500213623, -0.9430398941040039
-8.702676773071289, -8.046966552734375
-11.318198204040527, -11.011296272277832
-12.496683120727539, -11.96589469909668
-12.374261856079102, -10.588181495666504
-17.162399291992188, -16.684078216552734
-13.114937782287598, -10.206196784973145
-7.003788948059082, -5.495365142822266
-8.85261344909668, -7.335307598114014
-9.836983680725098, -10.521788597106934
-7.007868766784668, -6.900815010070801
-12.42956829071045, -13.668387413024902
-5.5075364112854, -5.296895503997803
-7.390047073364258, -6.63161039352417
-8.035207748413086, -8.585657119750977
-2.7284486293792725, -3.2104015350341797
-9.692044258117676, -10.302603721618652
-0.46017715334892273, -0.3397057056427002
-7.470602989196777, -8.172416687011719
-9.8379545211792, -9.016263008117676
-15.17404556274414, -13.076180458068848
-10.151692390441895, -9.750789642333984
-11.401468276977539, -11.562026977539062
-5.520900726318359, -4.082824230194092
-16.2575740814209, -16.443918228149414
-2.515084743499756, -1.5363044738769531
-12.025228500366211, -10.808560371398926
-9.92216968536377, -9.270256042480469
-5.054417133331299, -6.476603984832764
-10.577614784240723, -10.78663444519043
-9.211026191711426, -8.133028984069824
-14.229207038879395, -13.857781410217285
-6.9439215660095215, -6.119082450866699
-9.954573631286621, -9.982853889465332
-9.060661315917969, -9.039072036743164
-6.933560371398926, -6.690953254699707
-14.60727596282959, -11.85236930847168
-4.863257884979248, -4.684286594390869
-5.936839580535889, -5.930805683135986
-12.304574966430664, -12.28409481048584
-8.304853439331055, -8.137555122375488
-6.402597427368164, -5.967639446258545
-20.079519271850586, -20.176959991455078
-14.015678405761719, -14.067426681518555
-6.69384241104126, -5.149121284484863
-5.23504638671875, -4.749743461608887
-7.340732574462891, -7.164506435394287
-11.82886028289795, -13.313610076904297
-8.524314880371094, -9.220388412475586
-8.532299041748047, -7.489228248596191
-3.23386812210083, -3.1162333488464355
-5.097563743591309, -6.072405815124512
-12.338176727294922, -12.742484092712402
-11.78410530090332, -12.162282943725586
-0.636707603931427, -0.7568178176879883
-7.211038112640381, -7.028891086578369
-10.624894142150879, -9.501789093017578
-3.6010727882385254, -3.094818115234375
-11.828056335449219, -10.90048885345459
-9.914040565490723, -7.805392265319824
-8.534162521362305, -8.822025299072266
-8.123518943786621, -8.471502304077148
-10.841082572937012, -11.737822532653809
-9.110989570617676, -9.08651065826416
-11.168493270874023, -11.251766204833984
-4.37244987487793, -3.366924285888672
-8.13933277130127, -9.365358352661133
-17.217845916748047, -16.856843948364258
-11.486820220947266, -12.810846328735352
-7.029138088226318, -5.892108917236328
-1.2192152738571167, -1.118342638015747
-11.920438766479492, -11.857780456542969
-2.8910129070281982, -2.572305917739868
-4.975376129150391, -5.43144416809082
-8.089832305908203, -6.9132585525512695
-10.375473976135254, -10.191061019897461
-8.319051742553711, -8.64535140991211
-3.8769311904907227, -4.4386677742004395
-0.483016699552536, -0.5371440649032593
-4.762396812438965, -4.4521613121032715
-14.03879165649414, -12.697370529174805
-8.566418647766113, -8.702880859375
-9.31776237487793, -9.882062911987305
-9.074808120727539, -7.414013862609863
-5.61804723739624, -5.639734268188477
-8.65719223022461, -8.43613338470459
-5.775204658508301, -5.119097709655762
-9.21583366394043, -7.0565924644470215
-9.921463012695312, -9.299959182739258
-9.168853759765625, -8.74506950378418
-3.754441261291504, -4.467291355133057
-6.77863073348999, -7.101029872894287
-7.047630786895752, -6.7661614418029785
-9.44710636138916, -9.486608505249023
-4.327439308166504, -4.334456443786621
-4.286423206329346, -4.791810989379883
-3.9347710609436035, -4.111722469329834
-14.281479835510254, -12.390337944030762
-3.34335994720459, -2.832491159439087
-3.3163561820983887, -3.5504062175750732
-9.399690628051758, -8.936870574951172
-12.039040565490723, -11.885375022888184
-12.360074043273926, -12.624821662902832
-11.98872184753418, -11.132566452026367
-4.338429927825928, -3.3110804557800293
-3.368561267852783, -3.153978109359741
-3.279618978500366, -3.1628925800323486
-9.531021118164062, -8.255045890808105
-6.009008407592773, -5.28372859954834
-13.578398704528809, -13.637041091918945
-8.05246353149414, -6.07388973236084
-5.35881233215332, -4.415985107421875
-12.202276229858398, -12.523755073547363
-11.251782417297363, -11.576669692993164
-7.892428398132324, -7.026580810546875
-7.232295036315918, -5.468838691711426
-9.958803176879883, -9.844446182250977
-9.171809196472168, -9.094108581542969
-7.745759010314941, -8.462846755981445
-15.592873573303223, -16.10328483581543
-4.657625198364258, -3.982916831970215
-0.45959362387657166, -0.49517273902893066
-9.078996658325195, -8.972227096557617
-5.208972930908203, -5.960792064666748
-2.798154354095459, -4.393385410308838
-15.079024314880371, -15.41827392578125
-8.258155822753906, -8.444653511047363
-11.992499351501465, -13.04246711730957
-5.554862022399902, -5.751220703125
-20.011192321777344, -18.153196334838867
-16.919288635253906, -14.982125282287598
-9.779949188232422, -8.37576961517334
-7.805373668670654, -6.731201171875
-1.1658964157104492, -0.5343340635299683
-6.883738994598389, -6.029669284820557
-3.8040456771850586, -3.6536717414855957
-5.191871166229248, -4.511235237121582
-9.220519065856934, -10.119370460510254
-8.957206726074219, -8.702580451965332
-1.8175548315048218, -1.5476652383804321
-12.190311431884766, -11.714333534240723
-12.04817008972168, -11.915351867675781
-6.133915424346924, -4.3428955078125
-5.6161580085754395, -5.449221611022949
-4.762362480163574, -4.699538230895996
-17.798221588134766, -16.779184341430664
-2.6639621257781982, -1.6700589656829834
-7.478141784667969, -7.394864082336426
-2.548886775970459, -2.848003625869751
-7.097590446472168, -7.231931686401367
-2.4556639194488525, -2.1127676963806152
-13.936147689819336, -13.791410446166992
-14.025320053100586, -13.503948211669922
-3.0273876190185547, -2.165553331375122
-6.799498558044434, -6.422398567199707
-6.183537006378174, -6.80055570602417
-10.913042068481445, -10.92766284942627
-5.5966644287109375, -4.148012161254883
-8.543791770935059, -6.883207321166992
-2.321812868118286, -2.3784565925598145
-3.652635097503662, -3.253511905670166
-4.796201229095459, -4.88727331161499
-2.8888468742370605, -3.974071502685547
-15.286542892456055, -14.909692764282227
-0.01963471621274948, -0.024547595530748367
-5.617679595947266, -4.91038179397583
-9.005779266357422, -9.533252716064453
-10.828787803649902, -9.335533142089844
-8.563597679138184, -8.78333568572998
-2.6295759677886963, -2.446039915084839
-0.9637823104858398, -1.0376297235488892
-0.6273131370544434, -0.6251667141914368
-5.2224440574646, -5.639587879180908
-24.079378128051758, -24.68787956237793
-4.934517860412598, -4.322624206542969
-10.136624336242676, -10.118451118469238
-28.460979461669922, -26.48356819152832
-12.877923965454102, -13.150665283203125
-8.843725204467773, -9.031637191772461
-10.349349021911621, -10.447049140930176
-6.957315921783447, -6.884756088256836
-3.238084316253662, -4.048173427581787
-9.71210765838623, -8.47352409362793
-16.677047729492188, -15.92763614654541
-8.181443214416504, -8.745141983032227
-12.1372709274292, -12.165328979492188
-10.01954174041748, -7.7724480628967285
-11.804293632507324, -12.007319450378418
-0.07331906259059906, -0.04958868771791458
-4.809575080871582, -3.936378002166748
-6.568114280700684, -6.889303207397461
-5.774690628051758, -4.464296817779541
-4.666899681091309, -4.4958577156066895
-5.539472579956055, -4.860743522644043
-11.509218215942383, -11.165103912353516
-9.442919731140137, -9.795520782470703
-15.379180908203125, -13.41999340057373
-13.426898956298828, -13.52259349822998
-8.301414489746094, -10.16259479522705
-2.984018087387085, -4.098910331726074
-8.56523609161377, -9.523669242858887
-0.932561457157135, -1.4170345067977905
-7.308327674865723, -10.095630645751953
-14.493971824645996, -12.19719123840332
-7.1388959884643555, -7.228995323181152
-18.20396614074707, -19.580142974853516
-2.5613341331481934, -2.8974947929382324
-9.621133804321289, -10.437066078186035
-9.680124282836914, -10.296995162963867
-1.477057695388794, -1.4208123683929443
-11.532126426696777, -10.867952346801758
-6.772800445556641, -6.35772705078125
-14.841361999511719, -16.742387771606445
-0.06445822864770889, -0.02593035250902176
-4.616642951965332, -4.613556861877441
-10.08741569519043, -10.99027156829834
-8.634575843811035, -9.258516311645508
-10.43156623840332, -10.508613586425781
-10.294013977050781, -9.123754501342773
-8.134111404418945, -8.684864044189453
-11.32532024383545, -11.208013534545898
-4.444031715393066, -4.136195659637451
-5.337796211242676, -5.983203411102295
-8.470035552978516, -7.432013988494873
-3.6263415813446045, -2.915865898132324
-10.706216812133789, -9.165740013122559
-9.513721466064453, -9.676353454589844
-8.063753128051758, -6.955999851226807
-2.0519626140594482, -2.0322275161743164
-7.5806450843811035, -6.770668983459473
-0.6437408328056335, -0.8134592771530151
-8.697916030883789, -10.04458236694336
-1.4798787832260132, -1.1659194231033325
-6.5801849365234375, -5.059321403503418
-22.76821517944336, -24.0848445892334
-3.5292558670043945, -4.005860328674316
-6.085007190704346, -4.7966508865356445
-5.812973976135254, -6.543992042541504
-8.267505645751953, -8.458638191223145
-14.26914119720459, -14.336769104003906
-1.5949244499206543, -1.5446950197219849
-13.375703811645508, -13.02811050415039
-8.700956344604492, -9.164687156677246
-11.701647758483887, -12.217716217041016
-8.42906665802002, -8.071813583374023
-5.599823951721191, -5.405073642730713
-11.726634979248047, -12.644735336303711
-3.5583181381225586, -4.059848308563232
-12.826322555541992, -11.655034065246582
-9.934218406677246, -9.571300506591797
-14.341211318969727, -12.097683906555176
-10.347654342651367, -12.080289840698242
-3.0409295558929443, -3.0376901626586914
-10.210868835449219, -10.614099502563477
-3.0827274322509766, -3.0454354286193848
-15.243535041809082, -18.1240177154541
-4.479301452636719, -4.779803276062012
-8.429096221923828, -7.351635456085205
-11.223133087158203, -9.794692993164062
-7.284151077270508, -6.258559226989746
-2.904649257659912, -3.762502670288086
-0.6144793033599854, -0.6051493287086487
-7.814399719238281, -7.186290740966797
-8.45779037475586, -8.146982192993164
-4.868410110473633, -4.54644250869751
-8.815545082092285, -9.081159591674805
-0.4060959219932556, -0.523459792137146
-9.852190017700195, -8.650361061096191
-1.5944406986236572, -1.2809314727783203
-11.469467163085938, -11.956686019897461
-17.82573699951172, -19.321870803833008
-13.144671440124512, -13.118605613708496
-5.412100791931152, -6.1261138916015625
-2.0070555210113525, -1.0131056308746338
-5.960498809814453, -6.936064720153809
-8.709854125976562, -9.715119361877441
-9.975144386291504, -10.45744800567627
-0.8586394786834717, -1.4294973611831665
-8.748777389526367, -8.237516403198242
-7.702449321746826, -8.140717506408691
-7.578505039215088, -6.286500930786133
-8.61268138885498, -8.601485252380371
-15.344815254211426, -16.01504135131836
-10.943037033081055, -11.070663452148438
-9.464595794677734, -8.295804977416992
-15.929389953613281, -15.53125
-8.500955581665039, -7.903494834899902
-13.56407356262207, -12.398611068725586
-7.982213020324707, -7.736579895019531
-5.112492084503174, -5.138913631439209
-16.85961151123047, -15.36872673034668
-4.954679489135742, -4.809354305267334
-8.390149116516113, -8.407991409301758
-3.8192741870880127, -3.7623355388641357
-7.285571098327637, -6.257988452911377
-7.046843528747559, -5.593903541564941
-10.573225021362305, -10.156473159790039
-11.644158363342285, -12.597094535827637
-5.2888312339782715, -5.0246686935424805
-6.615040302276611, -6.804642677307129
-12.975778579711914, -10.823280334472656
-6.461789608001709, -5.99906587600708
-3.328329086303711, -3.465052604675293
-7.93766975402832, -8.174453735351562
-10.4817476272583, -9.878247261047363
-14.05191707611084, -13.910146713256836
-7.818862438201904, -5.775068283081055
-8.073380470275879, -6.513890743255615
-8.956058502197266, -8.316383361816406
-9.263994216918945, -9.277528762817383
-5.863358497619629, -6.324639320373535
-5.5824875831604, -5.025979042053223
-5.945671081542969, -6.633720874786377
-7.939798355102539, -8.872579574584961
-10.53439998626709, -9.731362342834473
-8.441608428955078, -8.624014854431152
-2.090346097946167, -1.5664968490600586
-6.592230319976807, -6.951104640960693
-4.609078407287598, -5.062962055206299
-9.530882835388184, -9.5855712890625
-3.6310012340545654, -3.0061402320861816
-7.323992729187012, -7.565855026245117
-8.693107604980469, -7.725676536560059
-7.0453643798828125, -7.691208839416504
-14.959436416625977, -12.344868659973145
-5.010693073272705, -4.962555408477783
-5.366095066070557, -5.237636089324951
-4.96452522277832, -4.997140407562256
-7.407086372375488, -5.6816935539245605
