0, 3.965022599697113, 0.00634765625, 0.006014745828482732, 0.0909090909091,0.0909090909091,0.0909090909091,0.0909090909091,0.0909090909091,0.0909090909091,0.0909090909091,0.0909090909091,0.0909090909091,0.0909090909091,0.0909090909091
100, 1.709174519777298, 0.6138671875, 0.6019988242210464, 0.0906758178126,0.0919061377537,0.0911717260093,0.0898425350739,0.0918279991178,0.0913664566626,0.0888096803358,0.0913333581781,0.0892906458216,0.0937536758679,0.0900219673668
200, 1.6915428042411804, 0.6236328125, 0.6218665638256845, 0.0881543559916,0.0894844943416,0.0921035156279,0.0912759403937,0.0900627796865,0.0931567361033,0.0887692463945,0.0936755265208,0.0930974144349,0.0894870906239,0.0907328998815
300, 1.6678865134716034, 0.6232421875, 0.6184638958054013, 0.0899223053359,0.0899904772482,0.0907905019804,0.091828237726,0.0881439800321,0.0938561055593,0.0885255003803,0.0914346203472,0.0963521862499,0.0896998257778,0.0894562593629
400, 1.4603334546089173, 0.6845703125, 0.6817457154244719, 0.0912448074044,0.0904292544181,0.0913909062641,0.0912569776665,0.0899165328629,0.0923931792215,0.0867945395166,0.0898710134595,0.0983864365033,0.0877279447878,0.0905884078953
500, 1.3295970976352691, 0.70419921875, 0.7059161401493395, 0.0919593631304,0.0911728197515,0.0896907423785,0.0834275860835,0.091578874349,0.0923462407525,0.089270203997,0.0922743016831,0.0988138112054,0.0931519422381,0.086314114431
600, 1.3134641230106354, 0.7515625, 0.7504373177842566, 0.0925826967835,0.0903758801199,0.0940862934616,0.0879167721695,0.090988943636,0.0891380254391,0.088869768618,0.0942240186709,0.0974424028416,0.0913847293263,0.0829904689336
700, 1.1871482968330382, 0.78017578125, 0.7899649941656943, 0.0924703063274,0.0903288395845,0.0935327686304,0.0870761531189,0.0911792908145,0.0875921578248,0.0850216868327,0.0968258113969,0.097641494114,0.0920595802813,0.0862719110746
800, 1.2088730394840241, 0.77265625, 0.783175355450237, 0.088970541519,0.0949796603054,0.0921841674962,0.0891765444381,0.0886193824507,0.0866105893976,0.0876044914795,0.0956502468588,0.0972246685712,0.0919599225657,0.0870197849177
900, 1.2126907348632812, 0.771875, 0.7808665644171779, 0.0941485198365,0.092308016959,0.0952855250759,0.0896498507225,0.0895100748091,0.0855694394775,0.0900639662627,0.0954103521272,0.0908802692365,0.0942383446552,0.0829356408379
1000, 1.1596791326999665, 0.7861328125, 0.7873984545274421, 0.0976805588081,0.0914109594523,0.0955835571523,0.090506433,0.0886237248191,0.081005564929,0.0916095577082,0.0932762555729,0.0893885519486,0.0959670687162,0.0849477678934
1100, 1.1952027678489685, 0.7802734375, 0.7812378357337485, 0.101298548753,0.0938952542227,0.0958219912788,0.0867731696996,0.0872336125633,0.083426613422,0.0951509222249,0.0932036087229,0.0889157975378,0.0896421350568,0.084638346518
1200, 1.1492509603500367, 0.78828125, 0.7945098039215687, 0.100708895094,0.0968969417975,0.0953421027188,0.0861317324185,0.0861557541188,0.084674417296,0.0959849750126,0.0919558344147,0.0892301477449,0.0884841594473,0.0844350399374
1300, 1.155106294155121, 0.7865234375, 0.7884135814310378, 0.100119643433,0.0997178249845,0.0969479714346,0.0856420545231,0.0898638484117,0.0843125806245,0.0947892772479,0.0876009546303,0.0865081485665,0.0913419743224,0.0831557218218
1400, 1.1208956301212312, 0.79248046875, 0.7980384307445957, 0.102946701591,0.100327571842,0.0974739163942,0.0860703463385,0.086926324598,0.0830048510026,0.0942928206334,0.0851804967614,0.0872474692345,0.0918829089176,0.0846465926876
1500, 1.161705419421196, 0.7857421875, 0.7880705792098197, 0.102744799578,0.0972275439884,0.0971532030965,0.0855933710959,0.0866874281328,0.0848109595091,0.0962814787761,0.0880079845926,0.084581155519,0.0897750894476,0.0871369862637
1600, 1.1274469435214995, 0.79404296875, 0.7945977458219977, 0.101465458096,0.0971782083776,0.0971249978186,0.0849620816604,0.0883383256372,0.0860906584783,0.0958651963355,0.0873698438413,0.082966597517,0.0909315327118,0.087707099526
1700, 1.141500061750412, 0.791015625, 0.799961081922553, 0.102505827586,0.0979316062787,0.0957992588391,0.0878097587465,0.0886024686581,0.084290092433,0.0984470682959,0.0869774830989,0.0775393905306,0.0922865473823,0.0878104981512
1800, 1.146864104270935, 0.7892578125, 0.7968322252639812, 0.0999997464765,0.0984559460437,0.0952483528017,0.0861026530861,0.0928028206974,0.0844127781803,0.0978636170922,0.0875783069159,0.0787492167442,0.0915556716225,0.0872308903394
1900, 1.121652716398239, 0.793359375, 0.8042096902303415, 0.101595492032,0.100566615792,0.0975171191963,0.0885708525623,0.0920182599796,0.0840578406242,0.0946067784957,0.0881001302898,0.0751298362826,0.0907678353888,0.0870692393567
2000, 1.1235438764095307, 0.79501953125, 0.7969415408439798, 0.10074737082,0.101587211964,0.0969113566442,0.0906914964979,0.0900018846353,0.0850344036555,0.0961044490313,0.0880190870908,0.0742889381829,0.0905032955284,0.0861105059493
2100, 1.1281022667884826, 0.7908203125, 0.7926054303870596, 0.101278128787,0.102926147183,0.0978215657379,0.0880056754956,0.0917325293631,0.0865417022952,0.0969500586092,0.0855669405491,0.0737734127156,0.0880833972587,0.0873204420063
2200, 1.1137213379144668, 0.7966796875, 0.7974832874557609, 0.10120501315,0.103806675919,0.0975451763876,0.0889345904461,0.0918660910183,0.08802938893,0.0951290912805,0.0850201497042,0.0732694476249,0.0875321870665,0.0876621884729
2300, 1.126090759038925, 0.79306640625, 0.803788903924222, 0.10003252732,0.108823387922,0.096397657578,0.0927058250104,0.0908494894751,0.0871636250341,0.094831428169,0.0824890067439,0.0725053215212,0.0883904098,0.0858113214265
2400, 1.1800196766853333, 0.7791015625, 0.7865321172132739, 0.100091518127,0.110749368289,0.097329212627,0.093074886798,0.0913739651902,0.0855758821867,0.0956303431908,0.0790092648747,0.0740469338906,0.0889824569006,0.0841361679257
2500, 1.1227892875671386, 0.79287109375, 0.7920792079207921, 0.102725556242,0.109895862227,0.102876567638,0.0916303902454,0.0882982104749,0.0861572919122,0.0917323328187,0.082643341225,0.0729520477075,0.0882900354961,0.082798364013
